CIF Id,first_name,last_name,DOB,email,Mobile No,gender,Salary,PAN,Credit Card,Home Loan,Car Loan,Insurance
12115378575,Edgard,Cromb,1988-05-09,ecromb1g@lulu.com,6797531581,Male,$2853.20,SSHSM0956U,0,0,0,0
12173339055,Eugen,Matches,1973-10-24,ematches1h@arizona.edu,5206666493,Male,$5629.14,CLZAY1170W,0,0,0,0
12192591525,Enrico,Titterell,1962-08-28,etitterell1i@gmpg.org,8024236363,Male,$9791.96,LPLNL5869X,0,0,0,0
12131038720,Cathy,Meehan,1983-01-23,cmeehan1j@domainmarket.com,1513237978,Female,$8471.44,WCFNR1065P,1,1,0,0
12119639129,Leif,Normanell,1960-09-22,lnormanell1k@flickr.com,8968659892,Male,$7878.28,NBNOE8183S,0,0,0,0
12184014851,Giffie,Munro,1995-05-21,gmunro1l@163.com,7851650776,Bigender,$5208.19,BQNKI7911T,0,0,0,0
12132948791,Dollie,Fieldgate,1974-12-13,dfieldgate1m@gmpg.org,7564039199,Female,$3250.58,KMATR5486E,0,1,0,0
12187410779,Thornie,Dermot,1999-01-11,tdermot1n@kickstarter.com,4447076225,Male,$4519.13,HSBTB6456B,1,0,0,1
12189992649,Chaddie,Ellwell,1988-02-07,cellwell1o@cbslocal.com,4058479665,Male,$4618.24,RVLYB8013I,0,0,0,0
12110450940,Alisha,Jaukovic,1994-10-28,ajaukovic1p@unblog.fr,9566588255,Female,$9319.47,RUQZL0804F,0,0,0,0
12197656502,Elicia,McLaine,1965-12-19,emclaine1q@google.com.au,1074059899,Female,$3300.82,KFCWX6782F,0,0,0,0
12180188372,Cassie,Eckersley,1964-09-06,ceckersley1r@newsvine.com,9555356995,Female,$3296.70,BTQBR0288A,0,0,0,0
12184357810,Niall,Kemsley,1976-10-13,nkemsley1s@prnewswire.com,3414171329,Male,$8775.38,OVUWY9434Z,0,0,0,0
12156545225,Ermanno,Cookman,1989-10-19,ecookman1t@google.com.br,3151637975,Male,$7872.01,RNWMY9945Z,0,0,0,0
12170592683,Renault,Elgie,1994-04-22,relgie1u@parallels.com,7318007427,Male,$8903.19,SKSXR8928I,1,0,0,0
12120898503,Matthias,Winwright,1974-08-20,mwinwright1v@usgs.gov,3106752596,Male,$7445.20,LPDFL4903Y,0,0,0,0
12193540523,Giff,Bethell,1991-07-01,gbethell1w@g.co,6642218548,Male,$5699.96,SERHH9353R,1,1,0,0
12123621252,Corella,Zottoli,1992-09-09,czottoli1x@a8.net,7545950680,Female,$8113.72,QNKSZ4467J,0,0,0,0
12148356831,Vin,Hupka,1961-05-17,vhupka1y@java.com,6441149627,Genderqueer,$4004.07,OZHUX1516A,0,0,0,0
12187972799,Johannes,Grayson,1971-02-15,jgrayson1z@reverbnation.com,7409775322,Male,$6717.24,URNPU9914B,0,1,0,0
12135415726,Candie,Tanzer,1963-10-18,ctanzer20@topsy.com,9021730302,Genderfluid,$5950.41,EAGJG9852A,0,0,0,0
12134279141,Philis,Capey,1985-02-04,pcapey21@unblog.fr,7218568660,Female,$9710.64,EJLKV2117V,0,0,0,0
12169317104,Hoebart,Hayen,1963-02-02,hhayen22@shutterfly.com,8513948195,Male,$2552.63,DAPKD8696V,0,0,0,0
12198010386,Winifield,Lindner,1995-01-15,wlindner23@histats.com,6249171061,Male,$5028.84,CYOSH8245D,0,0,0,0
12196836559,Fifi,Andrys,1991-08-22,fandrys24@theatlantic.com,4193016899,Female,$4717.62,FPZKZ0082V,0,0,0,0
12138939752,Pepito,Banane,1985-11-10,pbanane25@wisc.edu,9298518516,Genderfluid,$8556.50,OVMHL9273H,0,0,0,0
12183375981,Trudie,Coggings,1984-07-27,tcoggings26@theguardian.com,8126270181,Female,$7828.31,CNXNO2864Y,0,0,0,0
12155169302,Illa,Simmens,1981-01-05,isimmens27@nature.com,9459361281,Female,$4397.82,QOZAF3131R,0,0,0,0
12127248463,Chen,Chesswas,1981-08-28,cchesswas28@netscape.com,3601246967,Male,$3423.32,EWQWJ1791X,0,0,0,0
12160093549,Briney,Craw,1973-06-21,bcraw29@squarespace.com,4455565522,Female,$9799.08,CINCM5573L,0,1,0,0
12158006265,Ardelia,Clemencet,1972-04-27,aclemencet2a@jugem.jp,7248066599,Female,$9484.67,OZRIU6346H,0,0,0,0
12135752953,Terra,Dudman,1983-12-31,tdudman2b@yolasite.com,6576990173,Female,$4085.94,SMKAT6109Z,0,0,0,0
12106689214,Alexis,Ruse,1970-04-22,aruse2c@sourceforge.net,2214533891,Male,$3371.28,WNZBL7585G,0,1,0,0
12123408229,Eldin,Newberry,1983-05-16,enewberry2d@vimeo.com,7384158416,Male,$6794.30,XPNQE0781U,0,0,1,0
12148730615,Jessa,Vergine,1995-02-16,jvergine2e@tmall.com,8105746076,Female,$9364.80,JFFPK5900U,0,0,0,0
12102453266,Aube,Beville,1991-09-11,abeville2f@jimdo.com,3793280422,Male,$9227.28,WLKIC1769Y,0,0,0,0
12172561829,Viviyan,Denslow,1968-03-23,vdenslow2g@paginegialle.it,9986188483,Female,$4351.24,ZRRUG7687G,1,0,0,0
12165371362,Marin,Ketteringham,1964-01-04,mketteringham2h@rambler.ru,3673060909,Female,$4867.89,HUXRH1080N,0,1,0,0
12114112985,Kathleen,Ianittello,1978-08-06,kianittello2i@dmoz.org,8943541025,Female,$5585.80,DACJA1757Q,1,0,0,1
12175294940,Urbanus,Orbell,1975-03-05,uorbell2j@techcrunch.com,3172635071,Male,$5985.15,TBNRI0719K,0,0,0,1
12140322579,Urbain,Kassidy,1969-07-03,ukassidy2k@nbcnews.com,2899707570,Male,$2673.72,OYNZF0287N,0,0,0,0
12176529213,Caryl,Dymock,1986-01-05,cdymock2l@biglobe.ne.jp,6405862802,Male,$3232.53,BTIJQ8227U,0,0,0,0
12121989945,Dorrie,Rayer,1982-01-25,drayer2m@networkadvertising.org,3477059160,Female,$5117.73,HOBKT2533U,0,0,0,0
12192755807,Theressa,Kitchinghan,1962-11-07,tkitchinghan2n@washington.edu,8561032494,Female,$9379.83,YYFEV7860M,0,0,0,0
12153848592,Conway,Spinks,1971-03-20,cspinks2o@123-reg.co.uk,9047572810,Male,$4833.56,GZTLB3957Y,0,0,0,0
12175051522,Bryce,Cinavas,1975-10-30,bcinavas2p@google.ru,5505156120,Male,$6107.36,FAPNH5281L,0,0,0,1
12121449270,Clementia,Sneller,1989-10-18,csneller2q@mashable.com,4329000860,Female,$6645.94,QGFAF7999X,0,0,0,0
12181578919,Nicoline,Devitt,1988-05-29,ndevitt2r@kickstarter.com,4969757595,Female,$5551.66,EULZL6756Y,0,0,0,0
12183952145,Marcelo,Shadwick,1991-12-08,mshadwick2s@timesonline.co.uk,3902849601,Male,$6691.64,XFYBI5580J,0,0,0,0
12190483884,Meredithe,Skingley,1981-09-21,mskingley2t@github.com,6819000037,Female,$2878.41,LBQCV0447W,0,1,0,0
12140396488,Arabele,Varker,1998-09-03,avarker2u@wikia.com,6116276964,Female,$10428.06,FDXJP8220N,0,0,1,0
12139403691,Mariann,Longfut,1984-10-09,mlongfut2v@flavors.me,9704291460,Female,$9299.48,TZKUE4555G,0,0,0,0
12114579717,Trefor,Attewill,1962-08-27,tattewill2w@unblog.fr,5984511931,Male,$3680.29,ILOYV2743P,0,0,0,0
12176554311,Winny,Franses,1984-06-14,wfranses2x@reference.com,4232286311,Female,$8076.50,NFGFP1556X,0,0,0,0
12145972344,Hart,Edlestone,1973-12-02,hedlestone2y@theguardian.com,7438338654,Male,$3794.01,WEMMS8397G,0,0,0,0
12126578674,Aldis,Brimmacombe,1990-08-10,abrimmacombe2z@zimbio.com,1539262727,Male,$9912.72,EUZHD7246K,0,1,0,0
12160428556,Burgess,Trelevan,1972-07-19,btrelevan30@w3.org,2684871124,Male,$8610.43,CHMBA0814Q,0,0,1,0
12140137408,Enoch,Dayborne,1986-09-01,edayborne31@live.com,9815905395,Male,$5510.79,FYLJJ7756G,0,0,0,0
12159917209,Devora,Yuill,1996-06-22,dyuill32@howstuffworks.com,3035513736,Female,$10253.11,AGOCN3918F,0,1,0,0
12182228649,Moyna,Label,1979-03-22,mlabel33@hud.gov,4812887948,Female,$3039.30,TAWZP9857W,0,1,0,0
12170085126,Minda,McIan,1987-05-29,mmcian34@accuweather.com,3978131344,Female,$9435.11,QQLER3855L,0,0,0,0
12162764582,Lem,Saffer,1991-05-06,lsaffer35@usda.gov,6753790855,Male,$7255.20,SVMVA2728M,0,0,0,0
12164990130,Gerladina,Binney,1968-08-04,gbinney36@slate.com,4728259974,Female,$8714.20,HYKFF3869U,0,0,0,0
12195137471,Delinda,Pestricke,1979-05-01,dpestricke37@nydailynews.com,7484067669,Female,$10346.71,MAEJP1896P,0,0,0,0
12188545044,Jazmin,Whimpenny,1986-12-03,jwhimpenny38@php.net,7374695554,Female,$8111.49,SILDP9424P,0,0,0,0
12112988378,Fanny,Behnke,1972-12-29,fbehnke39@twitter.com,6063669784,Female,$2695.84,MKHXP5161E,0,0,0,0
12143037312,Evelyn,Jeandel,1993-02-03,ejeandel3a@irs.gov,2978052523,Female,$7479.68,GLJNS8749D,0,0,0,0
12178942283,Marti,Flack,1980-05-20,mflack3b@nature.com,2387696787,Female,$6989.14,LRSLI0549J,1,0,0,0
12140177252,Carlyn,Yerill,1991-05-28,cyerill3c@reference.com,8926839395,Female,$10007.36,OXOHE9765Y,0,0,0,0
12124141867,Suzi,Gallie,1961-12-25,sgallie3d@ehow.com,8731759253,Female,$2980.31,WQPUQ2233J,1,0,0,0
12154809033,Nadya,Iddison,1993-11-18,niddison3e@ezinearticles.com,7194781277,Female,$9838.55,MBOVT1467B,1,1,0,0
12103457401,Sascha,Goldstone,1961-05-16,sgoldstone3f@mapy.cz,4978350742,Male,$3349.00,ILEWH6698G,0,0,0,0
12184232589,Phineas,Dobbyn,1961-07-06,pdobbyn3g@geocities.jp,6908908333,Genderqueer,$10233.55,LPBLR7864Z,0,1,1,0
12190875414,Andris,Shapcott,1976-10-18,ashapcott3h@feedburner.com,5808390173,Male,$3682.13,JAEAP1185F,0,0,0,0
12190069523,Tuesday,Miles,1991-08-22,tmiles3i@theatlantic.com,3142901686,Female,$10029.29,YFTXM6478F,0,0,0,0
12190438323,Leif,Mease,1961-03-27,lmease3j@nasa.gov,7264775972,Male,$7322.38,YRUJD8479Z,1,0,0,0
12177997588,Monroe,Jeeves,1991-08-28,mjeeves3k@engadget.com,6119090399,Male,$8042.26,GLPCJ0648H,0,0,0,0
12181987402,Randall,Baldazzi,1966-04-01,rbaldazzi3l@amazonaws.com,7133237377,Male,$5891.60,CIEKM5971I,0,0,0,0
12158367146,Willard,Elger,1966-07-22,welger3m@ucoz.ru,9395026161,Male,$9556.02,BAKRS2505K,0,0,0,0
12155354753,Carlie,Gedney,1971-09-17,cgedney3n@forbes.com,2906415712,Male,$9741.50,NQAIM2877F,1,0,0,0
12111868683,Lori,Loudwell,1985-07-18,lloudwell3o@vk.com,6574749229,Female,$2859.13,WINPL8478L,0,0,1,0
12174829671,Kandace,Cocher,1973-11-23,kcocher3p@com.com,8557640537,Female,$3931.81,VZLRV9827M,0,0,0,0
12126165701,Agretha,Daburn,1966-05-11,adaburn3q@huffingtonpost.com,7979243917,Non-binary,$5204.17,WBSKG3654J,0,0,0,0
12180869926,Neils,Tuddenham,1992-09-24,ntuddenham3r@privacy.gov.au,5904245078,Polygender,$6768.89,PQWDM4570Z,1,0,0,0
12173660153,Normie,Toffano,1994-04-02,ntoffano3s@desdev.cn,9572565618,Male,$4256.09,GQLVR6467G,1,0,0,0
12188602269,Vladamir,Hallibone,1997-08-22,vhallibone3t@globo.com,8247478987,Male,$7482.99,NECJE8398Y,0,0,0,1
12190081514,Hollie,Cleminshaw,1978-11-14,hcleminshaw3u@symantec.com,7825186676,Female,$7459.65,ZOTZB9231I,1,0,0,0
12108709178,Ardath,Murrthum,1994-08-19,amurrthum3v@msn.com,3985515179,Female,$5428.28,CCLJB2192V,0,0,0,0
12152312723,Herc,Trytsman,1997-01-20,htrytsman3w@usnews.com,1786989763,Male,$4379.91,PZJPA8951U,0,0,0,0
12148606135,Kelbee,Golborn,1971-07-12,kgolborn3x@tinypic.com,2202607913,Male,$4539.08,IZUWY1063U,0,0,0,0
12144343121,Silvan,Cisland,1967-08-31,scisland3y@usda.gov,2428283631,Male,$7117.68,OAGLP0625T,0,0,0,0
12111570685,Rebecka,Chastanet,1982-11-17,rchastanet3z@shareasale.com,5594074414,Female,$8983.93,JQMNW1088Z,0,0,1,0
12126165141,Lennard,Forty,1974-10-09,lforty40@shinystat.com,2626246323,Male,$7034.25,UCKGN6331T,0,0,0,0
12143730313,Mavra,Hought,1983-03-23,mhought41@mashable.com,8006203439,Female,$4236.07,TDCWP9473F,1,0,0,0
12143060826,Abbie,Everix,1968-06-17,aeverix42@ask.com,1042779050,Male,$7495.95,GYXML7680L,0,0,0,1
12158541383,Merell,Mayhew,1961-02-07,mmayhew43@hexun.com,8702135483,Male,$3866.79,YPBNF0789S,0,0,0,0
12155606746,Hedi,Dennert,1968-06-15,hdennert44@so-net.ne.jp,9397358445,Female,$6147.97,YLMTZ4108A,0,0,0,0
12199057728,Stephie,Brewster,1981-10-17,sbrewster45@unc.edu,7059027117,Female,$2792.01,QAQGD0558V,0,0,0,0
12116703940,Perla,Franciotti,1967-07-25,pfranciotti46@microsoft.com,1165014376,Female,$7387.72,NJVFZ0988J,0,0,0,1
12154389812,Elmer,Suddards,1996-10-16,esuddards47@hhs.gov,3756628496,Male,$7378.59,HRFFX0873Q,0,0,0,0
12113136890,Aile,Criple,1978-05-28,acriple48@indiatimes.com,1385327553,Female,$9011.68,NWFOR3676Y,0,0,0,0
12149124651,Law,Lecointe,1984-05-28,llecointe49@epa.gov,7316295578,Male,$3833.83,YZVEB7621C,0,0,0,1
12183336140,Chadd,Blewis,1998-08-06,cblewis4a@cdc.gov,2109565001,Male,$5952.05,JZVPM3142J,0,0,0,0
12168734829,Audrie,Pischel,1980-05-09,apischel4b@clickbank.net,1375899634,Female,$9555.56,OXGSG9596C,1,0,0,0
12100529707,Cass,Skilbeck,1971-11-21,cskilbeck4c@springer.com,2794910775,Female,$6999.55,EFDSA2196K,1,0,0,0
12179411338,Gerladina,Pollok,1969-06-21,gpollok4d@bing.com,8884106921,Female,$6868.47,UKNOR1844V,0,0,0,0
12174582694,Allayne,Poyntz,1980-08-23,apoyntz4e@sourceforge.net,8508705796,Male,$4579.44,IVEIK4906X,0,0,0,0
12195213058,Chris,Marquot,1973-05-04,cmarquot4f@java.com,9779543884,Female,$9147.49,HAEHM7298V,0,0,0,0
12163734187,Griffith,Grabbam,1989-07-06,ggrabbam4g@xinhuanet.com,1218636758,Male,$8278.87,GEQEQ4371L,0,0,0,0
12124005513,Torey,Kift,1982-12-07,tkift4h@blinklist.com,6345552416,Male,$5029.76,FDKEX3317G,0,0,0,0
12156842670,Rosemaria,Amorine,1964-08-14,ramorine4i@zdnet.com,2697034234,Female,$2753.74,WJBZD2910F,0,0,0,0
12134166516,Nicolais,Brunton,1977-10-23,nbrunton4j@abc.net.au,1511411240,Male,$8379.59,SRNZI9935P,0,0,0,0
12177903718,Ximenez,Firidolfi,1996-03-05,xfiridolfi4k@deliciousdays.com,6248670787,Male,$2978.19,MJFIV8776Z,0,0,0,0
12171146114,Bonni,Tellenbrook,1996-01-24,btellenbrook4l@imdb.com,1899733546,Female,$6620.72,YJQKS1003Y,0,0,0,0
12160904782,Jacobo,Esson,1973-11-29,jesson4m@latimes.com,1415240531,Male,$4622.42,HPQIE5810H,0,0,0,0
12156809290,Nataline,Kleinplac,1974-03-02,nkleinplac4n@ucsd.edu,4594874316,Female,$6224.45,LJPQZ8121W,0,1,1,0
12131250120,Yettie,Tomblings,1978-01-09,ytomblings4o@wiley.com,9138163028,Female,$5494.95,IHJZI8985O,1,0,0,0
12180792668,Cornie,Blackney,1977-11-05,cblackney4p@wikispaces.com,4449312984,Female,$2920.61,CDVWP3220S,1,0,0,0
12184976957,Pepillo,Petrushka,1995-10-24,ppetrushka4q@abc.net.au,3379319206,Male,$7081.67,HASAG7281G,0,0,0,1
12128540213,Kareem,Banton,1976-11-05,kbanton4r@army.mil,1371416230,Male,$10157.04,FOETH4556H,0,0,0,0
12144825780,Powell,Cullen,1985-09-11,pcullen4s@bbc.co.uk,7826928168,Male,$6748.38,RAROK9637B,0,0,0,0
12172969656,Lyndsay,Casham,1979-11-07,lcasham4t@archive.org,6054629750,Female,$7419.68,LFRLW9159C,0,0,0,0
12161100525,Jannel,Brentnall,1991-05-12,jbrentnall4u@indiatimes.com,5834298264,Female,$4855.92,GXWEV9523R,0,0,0,0
12146800932,Demott,O' Reagan,1970-12-07,doreagan4v@bluehost.com,8173842893,Male,$5252.39,FJPVQ1782P,0,0,0,0
12192332217,Violet,Dumbelton,1990-02-26,vdumbelton4w@fda.gov,6176725572,Female,$9358.57,EBBNE1955C,0,0,0,0
12171072921,Augustin,Kinvan,1970-04-30,akinvan4x@artisteer.com,7432540087,Male,$3339.06,KIWCL1131H,0,0,0,0
12148110601,Gerianne,Eckly,1980-09-23,geckly4y@edublogs.org,7533956336,Female,$5070.80,PPHBN1526B,0,0,0,0
12119202158,Celestyn,Terron,1990-01-05,cterron4z@paginegialle.it,1827259612,Female,$5712.55,JMGIB7657D,0,0,1,0
12154870094,Hurley,Swanger,1966-02-13,hswanger50@pbs.org,4802514708,Male,$8738.33,UYXUC1215C,0,0,0,0
12178351993,Francoise,Le Barr,1972-02-11,flebarr51@live.com,9058038417,Genderqueer,$6474.03,AZREF0672D,0,0,0,0
12152365245,Willamina,Franckton,1997-12-10,wfranckton52@java.com,2027289658,Female,$7015.43,STMOD4511C,0,0,0,0
12120397451,Lenka,MacShirrie,1970-05-19,lmacshirrie53@go.com,5764553603,Female,$8886.04,IFGIC7179H,0,0,0,0
12161908254,Westleigh,Bertomier,1960-12-03,wbertomier54@usnews.com,7982216314,Male,$9793.92,UCUTM8080D,0,0,0,0
12142784274,Berri,Custance,1989-02-16,bcustance55@fotki.com,9191017740,Female,$2577.61,DYNTT4579K,0,0,0,0
12142823772,Scarface,Tingle,1990-02-22,stingle56@home.pl,5168953651,Male,$5629.60,THNBP0104I,1,0,0,0
12107112583,Guglielma,Ginni,1995-06-13,gginni57@yahoo.co.jp,3675074084,Female,$6339.90,ZAIBB4429X,0,0,0,0
12197648297,Baron,Bridgestock,1980-02-20,bbridgestock58@google.it,6409839109,Male,$5714.10,HFTTI4581J,1,0,1,0
12113184866,Eugine,Bussey,1991-08-10,ebussey59@ycombinator.com,7944643162,Female,$7520.94,FLVUZ6391L,0,0,0,0
12185582705,Sallee,Copper,1988-10-13,scopper5a@xrea.com,5448378748,Genderqueer,$5523.64,WMOOZ3739B,0,0,1,0
12141968163,Shanna,Willcox,1985-07-02,swillcox5b@foxnews.com,8909461473,Genderfluid,$4608.54,DCWWU6987F,0,0,0,0
12182536824,Liane,Boscott,1984-09-25,lboscott5c@bravesites.com,7393687082,Female,$9295.82,MDZPR4155I,0,0,0,0
12133742695,Bordie,Yeaman,1983-03-27,byeaman5d@abc.net.au,5861818127,Male,$10392.35,XXPEL6642K,1,1,0,0
12150994924,Lucie,Kirsop,1984-03-24,lkirsop5e@google.nl,3583672572,Female,$3603.97,GHBHL4807W,0,0,0,0
12198149510,Rozamond,Laister,1961-09-09,rlaister5f@paginegialle.it,1469577112,Female,$9843.43,FKESV8334G,0,0,0,0
12119844309,Brandea,Thirsk,1961-03-17,bthirsk5g@arstechnica.com,2903594713,Female,$6808.52,OOZTU6732Q,0,0,0,0
12111624586,Renault,Sabater,1988-10-17,rsabater5h@hao123.com,8742171755,Male,$8645.11,IEFWN0139H,0,0,0,0
12185686879,Dayle,Jowsey,1968-07-23,djowsey5i@feedburner.com,6628735958,Female,$6563.07,HUVVT2759X,0,0,0,0
12178612759,Ingrim,Rown,1990-09-25,irown5j@instagram.com,1987367977,Male,$4862.78,DVQCL0172M,0,0,0,0
12131267055,Romona,O'Sheeryne,1989-11-06,rosheeryne5k@sphinn.com,3332784683,Female,$3251.55,VASIV1468K,0,0,0,0
12127267804,Sherlock,Clout,1983-03-13,sclout5l@mit.edu,5882196436,Male,$9983.10,OWCXC1839N,0,0,0,0
12157775424,Stafani,Drance,1999-05-14,sdrance5m@chronoengine.com,3918617705,Female,$5711.48,IBKWN4119E,0,0,0,0
12162417362,Cosette,Glavis,1987-12-19,cglavis5n@dion.ne.jp,6538693172,Female,$7992.43,WSWIT0960G,0,1,0,0
12133635419,Brewster,Jobb,1986-11-27,bjobb5o@wix.com,9733846366,Male,$7895.98,YUVKS4923C,0,0,0,1
12112301515,Brandi,Topley,1980-12-08,btopley5p@mediafire.com,2647577311,Female,$7676.56,JXKJY5073Y,0,0,0,0
